ID,Datetime,A,B,C,D,E,F,G,H
4106,2015-12-29,333342,269019,44713,68833,234508,36543,31960,178182
4107,2015-12-30,336883,270721,45926,71073,225869,36123,34781,178210
4108,2015-12-31,334225,262451,46036,72568,220527,36190,36351,173563
4109,2016-01-01,338054,251416,44363,68359,234580,34663,37081,166675
4110,2016-01-02,347618,250133,44809,69940,257590,35924,40265,171810
4111,2016-01-03,350918,253421,45476,71062,262599,36495,40458,173321
4112,2016-01-04,404792,281907,53136,78326,306428,40199,44314,201781
4113,2016-01-05,430763,287024,55956,83515,362252,42894,47534,210510
4114,2016-01-06,422637,283341,54480,82094,335822,42188,44496,204249
4115,2016-01-07,399274,274174,52032,78711,284707,40400,39299,197080
4116,2016-01-08,381012,269372,49483,73382,272516,39811,34460,195291
4117,2016-01-09,329209,252554,41350,64891,243162,34767,33647,165423
4118,2016-01-10,350176,265448,46028,73972,223704,35234,46165,171504
4119,2016-01-11,441759,313177,60303,90835,292532,42057,54841,213899
4120,2016-01-12,436782,314451,58409,86242,307278,42449,48220,216226
4121,2016-01-13,457069,322504,62201,93407,323798,44696,52238,224510
4122,2016-01-14,402024,287734,53634,80364,297442,40867,38878,204628
4123,2016-01-15,384119,275589,49834,74401,272709,38081,37423,189297
4124,2016-01-16,358621,260529,47918,74942,241783,36493,41662,179144
4125,2016-01-17,383508,283769,50361,79409,283949,37508,46053,184072
4126,2016-01-18,476334,321747,63499,96366,348320,44391,61535,224214
4127,2016-01-19,489079,320829,62186,95087,397268,45432,59400,225701
4128,2016-01-20,477187,307351,60590,93187,373678,45148,53694,222779
4129,2016-01-21,445291,298931,58799,88881,342896,44178,52449,215828
4130,2016-01-22,450922,295170,57711,89375,372255,44151,53425,211444
4131,2016-01-23,417598,264683,51529,81954,366972,40734,51508,194790
4132,2016-01-24,400107,253956,49372,79475,327213,39974,54226,187222
4133,2016-01-25,413511,277736,52576,80145,331855,40562,46252,199803
4134,2016-01-26,391779,285841,52040,76739,283031,38848,41247,197889
4135,2016-01-27,400155,285320,55046,82574,278212,40823,44004,202848
4136,2016-01-28,413295,280446,52643,79973,308622,40633,46970,200275
4137,2016-01-29,396888,276643,50827,76843,295292,40508,41068,200135
4138,2016-01-30,358283,245217,43385,68900,291061,36646,38084,177957
4139,2016-01-31,321232,230430,39001,62525,246428,32742,31289,159931
4140,2016-02-01,347956,263570,46423,68189,237166,34939,32231,182372
4141,2016-02-02,362116,278750,49510,72926,249075,37107,34552,193306
4142,2016-02-03,342200,276817,45704,68363,251102,35781,28517,181509
4143,2016-02-04,381431,281616,52790,78374,242766,37015,38850,194877
4144,2016-02-05,394107,278915,52180,79309,288393,37930,43807,193686
4145,2016-02-06,365297,252662,46224,72150,296153,35076,40989,171999
4146,2016-02-07,351949,236132,42906,68800,296819,34281,39599,165225
4147,2016-02-08,392102,277224,49731,75362,287875,37034,41572,187851
4148,2016-02-09,432286,298306,56357,85599,290559,38787,53209,200804
4149,2016-02-10,460725,304414,59864,90998,319619,41574,57614,210083
4150,2016-02-11,459531,302216,59917,89595,355148,43272,51552,217030
4151,2016-02-12,446831,299989,58526,88355,362553,43678,50362,216760
4152,2016-02-13,423031,287820,54862,85853,362467,42413,53053,207544
4153,2016-02-14,432296,278291,54397,87119,384812,41656,56991,198478
4154,2016-02-15,419735,291053,55962,84277,368959,41492,48184,209048
4155,2016-02-16,405300,285119,53726,80661,285806,40355,44984,201891
4156,2016-02-17,397178,279298,53080,81289,275334,40584,45009,199395
4157,2016-02-18,393974,282014,51905,78084,296492,40812,42004,202549
4158,2016-02-19,370700,257282,47980,71268,311875,38574,35896,190723
4159,2016-02-20,306591,226385,38712,61046,242953,32542,29305,158948
4160,2016-02-21,303605,224532,37960,59250,222769,32323,28674,159221
4161,2016-02-22,354255,258479,47802,70206,244964,35600,35257,187548
4162,2016-02-23,360303,262504,49073,71186,269449,35780,34287,190710
4163,2016-02-24,361697,276795,49950,70585,255114,35801,34233,193580
4164,2016-02-25,395262,275396,53566,79847,256819,37581,44605,199009
4165,2016-02-26,399744,272332,52694,78733,280889,39299,42064,199834
4166,2016-02-27,350182,242301,43724,68347,280432,35752,38206,175113
4167,2016-02-28,317609,219490,39368,62642,248260,33002,33150,158644
4168,2016-02-29,335196,255775,46337,67884,230786,34964,31758,180987
4169,2016-03-01,356570,282163,49792,72414,236342,35264,35805,188935
4170,2016-03-02,387670,282161,53233,77453,242864,38412,41042,202258
4171,2016-03-03,412232,278564,53814,79797,293192,38957,43991,201819
4172,2016-03-04,391027,270196,51821,77293,298743,38139,41078,195623
4173,2016-03-05,355228,248898,46278,72704,274019,34856,40731,179004
4174,2016-03-06,333035,227838,42150,66005,255303,34043,35826,170803
4175,2016-03-07,353712,247759,46552,68389,261511,34946,33787,181200
4176,2016-03-08,329457,245239,44542,65772,227764,33287,29736,173973
4177,2016-03-09,323396,243551,43439,64502,223590,33767,26267,170045
4178,2016-03-10,324040,244874,44386,66157,224081,33733,26430,173232
4179,2016-03-11,314439,246041,43816,65401,220818,32830,27555,176817
4180,2016-03-12,289759,225229,38928,60741,203326,31226,27059,161397
4181,2016-03-13,273465,208248,35594,56510,196155,29153,25084,147440
4182,2016-03-14,319802,244250,43743,65546,222713,33215,27768,173699
4183,2016-03-15,319245,244981,43856,65098,223342,33330,28089,172181
4184,2016-03-16,317071,244778,43335,65019,224321,33554,25950,172920
4185,2016-03-17,322190,244970,44231,64800,216282,33041,28134,172574
4186,2016-03-18,322243,245977,44056,65546,214466,33135,29550,173740
4187,2016-03-19,314133,227481,41037,64092,228254,32200,30874,166555
4188,2016-03-20,322086,218609,41198,64675,252042,32966,34218,164117
4189,2016-03-21,356309,247929,47646,70594,256740,35815,36452,186535
4190,2016-03-22,343546,247446,46325,69234,250996,35158,33975,181111
4191,2016-03-23,317424,252761,44051,66279,221894,33685,28705,170826
4192,2016-03-24,318033,260848,43009,65447,214149,33063,27754,169046
4193,2016-03-25,304232,240230,41096,63127,211766,32270,30917,162368
4194,2016-03-26,288818,218904,38152,53262,197358,31334,31740,155147
4195,2016-03-27,270226,205615,35021,56790,202423,29696,26368,141717
4196,2016-03-28,313381,238277,43688,63757,211974,32851,28960,170027
4197,2016-03-29,327032,244875,45302,66535,212404,34119,31080,177139
4198,2016-03-30,333517,244861,44876,65939,221596,34598,30157,175866
4199,2016-03-31,316533,242408,43670,63762,215755,33682,27349,172077
4200,2016-04-01,307295,241812,42036,60168,223347,32773,26499,166477
4201,2016-04-02,298948,235684,40662,59907,200903,30812,28906,161944
4202,2016-04-03,312730,220833,40717,62650,210893,32433,31915,164585
4203,2016-04-04,332659,254205,46219,65785,222911,34815,29299,184204
4204,2016-04-05,352429,260990,48521,69630,243736,36297,33176,189749
4205,2016-04-06,352060,257015,47538,69734,258580,35314,32435,184540
4206,2016-04-07,342289,257653,47874,70378,224760,33672,32426,180320
4207,2016-04-08,348112,258924,49325,70979,228510,34972,36192,184336
4208,2016-04-09,345202,241794,45150,69144,235695,34055,37152,173694
4209,2016-04-10,334659,231215,42401,65675,244245,34459,34912,173329
4210,2016-04-11,328000,244131,45767,67676,229891,34092,29946,181673
4211,2016-04-12,325129,249994,46510,67081,217310,33585,29559,181436
4212,2016-04-13,332733,249553,46129,68060,225272,34646,30854,181880
4213,2016-04-14,328580,245501,45039,66793,231272,33868,28691,175648
4214,2016-04-15,313509,240255,43084,64895,225956,32886,27391,168619
4215,2016-04-16,281169,215427,36476,59215,212397,30061,26527,146848
4216,2016-04-17,277566,206206,35760,58529,207191,30081,27138,142797
4217,2016-04-18,322290,244138,44386,67530,227982,33792,29098,168061
4218,2016-04-19,318719,237392,43971,67718,228268,33548,28864,167494
4219,2016-04-20,316969,240280,43453,68279,213788,32989,28598,167468
4220,2016-04-21,314156,243031,43389,68142,218720,33403,28392,170156
4221,2016-04-22,306104,233994,41813,64281,220302,33190,26793,166469
4222,2016-04-23,272807,212771,36406,57813,204248,29657,25819,149140
4223,2016-04-24,274349,204725,34981,57002,196377,29149,26911,144175
4224,2016-04-25,314740,250655,43594,67553,222697,33632,29099,169341
4225,2016-04-26,326968,241046,45764,71259,240416,34478,30565,167708
4226,2016-04-27,314339,245164,42566,65964,225906,32664,28841,168010
4227,2016-04-28,321828,245095,43339,67681,212867,32647,29537,170897
4228,2016-04-29,309637,240573,41834,64448,214344,32547,27782,169620
4229,2016-04-30,282113,224541,37568,58603,201911,30065,26353,151262
4230,2016-05-01,279519,211944,36774,60586,204453,30134,27898,143577
4231,2016-05-02,312125,236183,42787,65410,233993,32746,27969,167241
4232,2016-05-03,311515,239922,43006,62931,229780,31844,27592,168456
4233,2016-05-04,311782,239623,43689,63044,215233,32776,27394,167527
4234,2016-05-05,320114,240774,44541,64923,218056,32553,30338,166692
4235,2016-05-06,309989,244360,42646,63925,219122,32242,28806,163524
4236,2016-05-07,278536,215096,36201,58949,203288,29783,27142,145059
4237,2016-05-08,268106,197952,33921,55395,200920,28685,26225,137928
4238,2016-05-09,312952,234111,43003,64558,218475,31700,28357,164211
4239,2016-05-10,320043,242525,44242,66115,218251,32876,28924,168758
4240,2016-05-11,321067,242873,45312,69632,222457,33637,30842,166567
4241,2016-05-12,328967,246441,46266,71767,223122,34507,30673,173561
4242,2016-05-13,308578,237294,42170,65897,228464,33915,28370,165906
4243,2016-05-14,280212,216387,37366,58781,210899,29608,26509,148063
4244,2016-05-15,279234,203724,36680,56795,197345,29583,27404,147504
4245,2016-05-16,316807,236430,43723,64521,217118,32366,29466,168885
4246,2016-05-17,313974,236425,43092,64776,219478,31993,29249,168049
4247,2016-05-18,312128,237956,43404,65384,219152,32632,27417,166646
4248,2016-05-19,312948,240391,42954,64840,216777,33532,28095,166754
4249,2016-05-20,306095,236287,41913,64102,218633,33185,27804,165007
4250,2016-05-21,280069,215557,36319,58742,204229,30563,26707,147404
4251,2016-05-22,270643,211299,35485,58271,201812,29625,27209,140410
4252,2016-05-23,315617,253462,43905,67562,219164,33834,29239,168813
4253,2016-05-24,331085,281533,46416,70698,232630,35191,30637,177844
4254,2016-05-25,340311,313443,48231,73753,255418,37885,30987,186370
4255,2016-05-26,356753,310276,50590,77290,275390,41238,30779,201418
4256,2016-05-27,363789,309817,51341,79604,293315,44682,33524,207783
4257,2016-05-28,335459,275482,44720,76398,274862,44308,32889,190650
4258,2016-05-29,312272,257569,42507,73373,249860,38993,32709,172858
4259,2016-05-30,322392,269021,43820,76530,250662,38577,33910,171371
4260,2016-05-31,370428,291146,53547,85270,281931,43091,34677,196745
4261,2016-06-01,378111,288355,55281,86193,283520,46107,36535,202005
4262,2016-06-02,375054,291251,53205,80873,276668,45635,33257,211466
4263,2016-06-03,370893,292417,52754,82371,284315,44835,34468,203029
4264,2016-06-04,330462,255877,44308,74268,264198,39729,32814,167681
4265,2016-06-05,313644,241383,41866,70799,275869,37334,32084,162900
4266,2016-06-06,353034,286124,50591,80486,292464,39710,33907,187840
4267,2016-06-07,340383,255814,46506,74482,291688,37053,31719,175756
4268,2016-06-08,316872,252356,44853,70274,245885,33553,30045,168429
4269,2016-06-09,326194,251441,46509,73433,243293,34192,31466,170009
4270,2016-06-10,353525,317837,48409,75021,255831,37425,33424,186258
4271,2016-06-11,372964,347279,50927,81823,287143,43032,36150,207763
4272,2016-06-12,355876,256700,50240,86095,308605,39840,37413,171083
4273,2016-06-13,355908,288741,50582,81367,267652,36390,38073,176025
4274,2016-06-14,365639,327840,51901,85175,270799,37548,37787,183234
4275,2016-06-15,389928,368437,56375,88063,278847,42602,37957,204324
4276,2016-06-16,388607,314079,55157,87764,308306,42283,39256,206630
4277,2016-06-17,364242,301625,52993,82589,253309,41816,34253,200606
4278,2016-06-18,338753,290575,47137,77508,243222,41282,35382,183350
4279,2016-06-19,337069,307522,47978,78894,249695,40930,35184,187545
4280,2016-06-20,399111,384863,60949,94577,287273,46805,37739,227548
4281,2016-06-21,392826,333821,58358,93958,298388,48110,39389,219106
4282,2016-06-22,359391,305692,50523,77332,295893,42481,35946,199172
4283,2016-06-23,374393,303409,57093,89277,280106,41026,40748,196044
4284,2016-06-24,366697,309011,54653,88407,291247,43294,36793,194822
4285,2016-06-25,351397,328867,49308,82946,271814,43614,37172,187555
4286,2016-06-26,365553,338637,53501,90009,262444,46101,38644,203798
4287,2016-06-27,406553,361393,61918,99715,293304,50994,39110,238106
4288,2016-06-28,380789,286431,55933,91676,297816,47147,38621,202984
4289,2016-06-29,352009,276700,49003,77236,288501,38302,33943,182700
4290,2016-06-30,350655,284715,49651,78757,283754,39169,32805,188218
4291,2016-07-01,346853,274682,48948,78939,294982,38957,33735,181849
4292,2016-07-02,303255,230167,38326,66883,267667,33166,32932,151160
4293,2016-07-03,281859,225178,35273,60638,228021,31712,30558,145521
4294,2016-07-04,289152,239758,36318,62885,232731,34315,31372,151289
4295,2016-07-05,366755,323921,49660,83277,314568,43574,36104,202994
4296,2016-07-06,389885,350115,53085,88118,339827,47898,38191,219378
4297,2016-07-07,393465,340134,55325,88313,344422,47111,34672,229911
4298,2016-07-08,390616,345949,55363,86647,337063,47875,35304,232403
4299,2016-07-09,348572,290351,47278,80211,318155,43989,36415,193190
4300,2016-07-10,337873,273707,45275,76993,294968,39163,35122,182727
4301,2016-07-11,398667,370270,57103,89443,308876,44116,38542,219576
4302,2016-07-12,413841,390775,60652,91213,316898,48892,36356,242988
4303,2016-07-13,420785,361693,62375,98152,334407,52725,38662,251766
4304,2016-07-14,407200,350398,57451,91705,355234,51760,38923,230275
4305,2016-07-15,396117,298305,57809,90595,347654,48650,38122,225182
4306,2016-07-16,347435,262116,47480,81069,306526,43779,36154,182686
4307,2016-07-17,353903,272047,48032,82778,305248,43511,37941,185002
4308,2016-07-18,412719,349227,59128,89758,343090,49152,38341,231141
4309,2016-07-19,415448,359698,60529,94040,325890,48031,41105,223504
4310,2016-07-20,409435,371712,60539,96123,310709,44810,41296,215293
4311,2016-07-21,414515,398100,62594,98988,314335,47181,41812,230731
4312,2016-07-22,415553,382735,58519,96640,335599,49382,40622,244593
4313,2016-07-23,410572,380519,57564,94682,349491,49504,40632,237766
4314,2016-07-24,407426,347369,58756,98950,357860,47308,42215,207606
4315,2016-07-25,445637,371098,67895,108083,383220,52935,43003,245471
4316,2016-07-26,428597,366897,62448,97796,375179,52059,41792,233229
4317,2016-07-27,422415,374207,63484,98745,357968,50934,41863,231797
4318,2016-07-28,408121,353583,60916,94403,359564,46156,36734,226472
4319,2016-07-29,396021,326504,58397,93662,335803,46261,37214,222028
4320,2016-07-30,367857,288275,51069,86048,303086,41691,36714,195567
4321,2016-07-31,366856,282808,50704,86226,301644,43282,36656,194164
4322,2016-08-01,410356,337718,59488,91221,331008,49387,37472,228261
4323,2016-08-02,414733,357312,61856,93716,320971,49067,38656,232595
4324,2016-08-03,418489,379338,62946,97451,302505,49419,38513,234774
4325,2016-08-04,422184,391145,63906,99564,297606,48944,39334,241070
4326,2016-08-05,423078,365550,64844,100145,295149,49973,39310,245414
4327,2016-08-06,385988,308356,54973,90988,315071,46553,37545,211256
4328,2016-08-07,356181,282167,49558,82268,299036,41021,37716,188257
4329,2016-08-08,390745,342071,57871,90007,282009,45118,38770,218509
4330,2016-08-09,416957,358674,61949,94522,286860,48254,41617,234369
4331,2016-08-10,431561,384126,61475,96179,339107,53136,40734,244371
4332,2016-08-11,451348,402122,65680,103441,357528,54931,42276,248054
4333,2016-08-12,453654,369315,66198,103968,368119,54276,43123,251666
4334,2016-08-13,415169,334341,56989,93742,370293,51192,40949,225542
4335,2016-08-14,374473,309860,47710,83701,367364,45423,39629,194837
4336,2016-08-15,399877,323893,55079,89056,358199,46084,41045,215420
4337,2016-08-16,409158,352548,56508,87994,357055,49709,39516,226749
4338,2016-08-17,399285,361822,57201,87110,365220,45574,36279,222365
4339,2016-08-18,403068,366331,58310,91027,340297,47387,36194,225149
4340,2016-08-19,402047,345707,57902,93057,320916,47183,36466,227188
4341,2016-08-20,368283,302956,50071,82339,308736,46447,34409,213573
4342,2016-08-21,339465,240403,44830,75758,309998,42230,33913,188203
4343,2016-08-22,357764,281352,49981,77838,294832,40251,33638,196042
4344,2016-08-23,365061,306867,51631,81069,280985,41436,34115,200129
4345,2016-08-24,376490,335698,54612,86232,285792,44523,36311,213673
4346,2016-08-25,429018,342308,63390,100662,311951,51671,41547,244827
4347,2016-08-26,431482,315057,63088,100635,346625,51540,42078,234152
4348,2016-08-27,397055,301747,54167,87739,330157,47113,40843,211614
4349,2016-08-28,388932,307568,53228,88398,305909,49068,36937,214128
4350,2016-08-29,420985,345456,61110,95070,321468,48343,37073,231761
4351,2016-08-30,413518,347229,61009,96447,322609,45795,38004,220356
4352,2016-08-31,406980,319842,59251,93302,324096,43092,36867,217967
4353,2016-09-01,370700,279432,51934,82428,303770,41487,33430,193127
4354,2016-09-02,340165,273623,47155,75263,266055,38080,29531,180299
4355,2016-09-03,305640,249198,40684,69206,237059,34727,30531,157373
4356,2016-09-04,306428,243586,40967,68884,236295,35088,32270,155458
